OS,Python,Hardware,Run,Score,Processing_Time,Project
Linux-Xenial,3.7,arm64,49.0,0.835,54.0,healthcareai-py
MacOS,3.7,amd64,49.0,0.845,115.0,healthcareai-py
Windows,3.7,amd64,49.0,0.865,153.0,healthcareai-py
Linux-Xenial,3.8,amd64,50.0,0.84,56.0,healthcareai-py
Linux-Xenial,3.6,amd64,50.0,0.845,61.0,healthcareai-py
Linux-Xenial,3.7,amd64,50.0,0.805,58.0,healthcareai-py
Linux-Bionic,3.7,amd64,50.0,0.875,46.0,healthcareai-py
Linux-Focal,3.7,amd64,50.0,0.87,48.0,healthcareai-py
Linux-Xenial,3.7,arm64,50.0,0.85,60.0,healthcareai-py
MacOS,3.7,amd64,50.0,0.855,106.0,healthcareai-py
Windows,3.7,amd64,50.0,0.875,144.0,healthcareai-py
